Image_ID,Date,Formation_name,Age,SAMPLE_ID,Shell_ID,Colony_ID,Genus,Species
MHR.4402,11/02/2020,Lower Castecliff Shellbed,Pleistocene,9.27,34,16,Microporella,speculum
MHR.4466,13/02/2020,Lower Castecliff Shellbed,Pleistocene,9.28,4,8,Microporella,speculum
MHR.4467,13/02/2020,Lower Castecliff Shellbed,Pleistocene,9.28,4,8,Microporella,speculum
MHR.4473,13/02/2020,Lower Castecliff Shellbed,Pleistocene,9.28,12,5,Microporella,speculum
MHR.4518,17/02/2020,Lower Castecliff Shellbed,Pleistocene,9.28,18,6,Microporella,speculum
MHR.4519,17/02/2020,Lower Castecliff Shellbed,Pleistocene,9.28,18,6,Microporella,speculum
MHR.4549,17/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,50,5,Microporella,speculum
MHR.4557,18/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,63,2,Microporella,speculum
MHR.4558,18/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,63,2,Microporella,speculum
MHR.4563,18/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,64,9,Microporella,speculum
MHR.4564,18/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,64,9,Microporella,speculum
MHR.4615,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,44,1,Microporella,speculum
MHR.4616,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,44,1,Microporella,speculum
MHR.4617,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,44,1,Microporella,speculum
MHR.4618,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,44,1,Microporella,speculum
MHR.4619,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,44,1,Microporella,speculum
MHR.4623,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,47,4,Microporella,speculum
MHR.4624,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,47,4,Microporella,speculum
MHR.4627,21/02/2020,Lower Castecliff Shellbed,Pleistocene,9.29,33,13,Microporella,speculum
MHR.4649,21/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,43,10,Microporella,speculum
MHR.4650,21/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,43,10,Microporella,speculum
MHR.4673,21/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,37,3,Microporella,speculum
MHR.4674,21/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,37,3,Microporella,speculum
MHR.4675,21/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,37,3,Microporella,speculum
MHR.4676,21/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,37,3,Microporella,speculum
MHR.4685,22/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,37,23,Microporella,speculum
MHR.4686,22/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,37,23,Microporella,speculum
MHR.4711,22/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,1,4,Microporella,speculum
MHR.4742,23/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,9,4,Microporella,speculum
MHR.4743,23/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,9,4,Microporella,speculum
MHR.4744,23/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,9,4,Microporella,speculum
MHR.4806,28/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,20,4,Microporella,speculum
MHR.4807,28/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,20,4,Microporella,speculum
MHR.4808,28/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,20,4,Microporella,speculum
MHR.4809,28/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,20,2,Microporella,speculum
MHR.4810,28/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,20,2,Microporella,speculum
MHR.4836,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,17,22,Microporella,speculum
MHR.4838,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,21,3,Microporella,speculum
MHR.4839,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,21,3,Microporella,speculum
MHR.4840,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,22,9,Microporella,speculum
MHR.4841,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.29,22,9,Microporella,speculum
MHR.4843,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,4,Microporella,speculum
MHR.4844,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,4,Microporella,speculum
MHR.4845,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,4,Microporella,speculum
MHR.4846,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,4,Microporella,speculum
MHR.4847,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4848,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4849,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4850,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4851,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4852,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4853,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4854,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,1,8,Microporella,speculum
MHR.4855,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,2,2,Microporella,speculum
MHR.4856,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,2,9,Microporella,speculum
MHR.4857,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,2,7,Microporella,speculum
MHR.4858,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,2,7,Microporella,speculum
MHR.4859,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,2,7,Microporella,speculum
MHR.4860,30/04/2020,Lower Castecliff Shellbed,Pleistocene,9.27,2,5,Microporella,speculum
MHR.4869,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4870,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4871,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4872,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4873,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4874,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4875,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4876,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4877,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4878,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4879,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4880,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,6,Microporella,speculum
MHR.4881,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,10,Microporella,speculum
MHR.4882,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,10,Microporella,speculum
MHR.4883,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,9,13,Microporella,speculum
MHR.4884,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,10,6,Microporella,speculum
MHR.4885,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,10,7,Microporella,speculum
MHR.4886,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,10,7,Microporella,speculum
MHR.4887,14/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,10,7,Microporella,speculum
MHR.4889,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4890,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4891,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4892,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4893,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4894,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4895,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4896,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4897,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4898,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4899,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4900,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4901,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4902,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4903,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4904,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,1,Microporella,speculum
MHR.4905,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4906,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4907,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4908,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4909,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4910,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4911,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4912,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4913,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4914,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4915,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4916,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,3,Microporella,speculum
MHR.4917,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,14,Microporella,speculum
MHR.4918,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,14,Microporella,speculum
MHR.4919,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,15,Microporella,speculum
MHR.4920,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,16,Microporella,speculum
MHR.4921,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,16,Microporella,speculum
MHR.4922,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,18,13,Microporella,speculum
MHR.4923,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,19,2,Microporella,speculum
MHR.4924,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,19,2,Microporella,speculum
MHR.4925,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,19,4,Microporella,speculum
MHR.4926,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,19,4,Microporella,speculum
MHR.4927,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,19,4,Microporella,speculum
MHR.4928,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,19,4,Microporella,speculum
MHR.4929,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4930,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4931,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4932,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4933,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4934,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4935,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4936,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4937,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4938,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4939,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4940,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4941,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4942,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4943,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4944,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4945,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4946,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4947,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4948,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4949,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4950,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4951,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4952,26/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,6,2,Microporella,speculum
MHR.4953,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,4,Microporella,speculum
MHR.4954,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,4,Microporella,speculum
MHR.4955,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,6,Microporella,speculum
MHR.4956,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,6,Microporella,speculum
MHR.4957,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,6,Microporella,speculum
MHR.4958,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,6,Microporella,speculum
MHR.4959,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,6,Microporella,speculum
MHR.4960,28/05/2020,Lower Castecliff Shellbed,Pleistocene,9.27,21,6,Microporella,speculum
MHR.4961,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4962,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4963,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4964,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4965,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4966,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4967,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4968,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,1,Microporella,speculum
MHR.4969,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4970,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4971,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4972,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4973,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4974,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4975,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4976,28/05/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,8,Microporella,speculum
MHR.4977,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4978,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4979,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4980,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4981,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4982,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4983,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4984,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4985,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4986,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4987,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4988,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4989,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4990,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4991,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4992,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4993,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4994,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,1,9,Microporella,speculum
MHR.4995,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,2,2,Microporella,speculum
MHR.4996,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,2,2,Microporella,speculum
MHR.5003,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,6,Microporella,speculum
MHR.5004,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,6,Microporella,speculum
MHR.5005,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,6,Microporella,speculum
MHR.5006,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,6,Microporella,speculum
MHR.5007,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,6,Microporella,speculum
MHR.5008,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,12,Microporella,speculum
MHR.5009,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5010,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5011,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5012,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5013,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5014,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5015,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5016,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5017,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5018,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5018,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5019,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5020,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5021,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,14,Microporella,speculum
MHR.5023,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,2,Microporella,speculum
MHR.5024,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,2,Microporella,speculum
MHR.5025,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,2,Microporella,speculum
MHR.5026,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,11,4,Microporella,speculum
MHR.5035,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,1,Microporella,speculum
MHR.5036,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,1,Microporella,speculum
MHR.5037,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,1,Microporella,speculum
MHR.5038,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,1,Microporella,speculum
MHR.5039,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,2,Microporella,speculum
MHR.5040,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,2,Microporella,speculum
MHR.5041,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,2,Microporella,speculum
MHR.5042,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,2,Microporella,speculum
MHR.5043,02/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,2,Microporella,speculum
MHR.5045,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5046,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5047,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5048,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5049,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5050,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5051,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5052,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5053,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5054,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5055,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5056,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5057,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5058,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5059,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5060,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5061,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5062,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,16,6,Microporella,speculum
MHR.5063,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,2,Microporella,speculum
MHR.5064,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,2,Microporella,speculum
MHR.5065,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,2,Microporella,speculum
MHR.5066,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,2,Microporella,speculum
MHR.5067,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,3,Microporella,speculum
MHR.5068,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,3,Microporella,speculum
MHR.5069,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,14,Microporella,speculum
MHR.5070,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,19,14,Microporella,speculum
MHR.5071,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,20,2,Microporella,speculum
MHR.5072,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,20,2,Microporella,speculum
MHR.5073,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,9,Microporella,speculum
MHR.5074,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,9,Microporella,speculum
MHR.5075,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5076,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
MHR.5077,03/06/2020,Shakespeare Cliff Basal Sand Shellbed,Pleistocene,9.33,22,2,Microporella,speculum
