"Image_ID","Date","Formation","Age","Sample_ID","Shell_ID","Colony_ID","Genus","Species","X","binomial","ID"
"MHR.10665","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","45",5,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_45_5"
"MHR.10666","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","45",5,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_45_5"
"MHR.10667","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","45",5,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_45_5"
"MHR.10668","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","45",5,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_45_5"
"MHR.10669","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","39",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_39_3"
"MHR.10670","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","39",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_39_3"
"MHR.10671","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","25",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_25_1"
"MHR.10672","03/01/2022","Lower Kai-iwi","Pleistocene","9.96","25",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_25_1"
"MHR.10673","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","48",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_48_1"
"MHR.10674","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","48",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_48_1"
"MHR.10675","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","48",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_48_1"
"MHR.10676","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","48",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_48_1"
"MHR.10677","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","38",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_38_4"
"MHR.10678","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","38",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_38_4"
"MHR.10679","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","38",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_38_4"
"MHR.10680","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","38",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_38_4"
"MHR.10681","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","28",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_28_1"
"MHR.10682","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","28",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_28_1"
"MHR.10683","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_1"
"MHR.10684","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_1"
"MHR.10685","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_2"
"MHR.10686","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_2"
"MHR.10687","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_6"
"MHR.10688","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_6"
"MHR.10689","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",9,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_9"
"MHR.10690","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",9,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_9"
"MHR.10691","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_10"
"MHR.10692","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_10"
"MHR.10693","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_10"
"MHR.10694","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_10"
"MHR.10695","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_10"
"MHR.10696","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",10,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_10"
"MHR.10697","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",15,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_15"
"MHR.10698","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",15,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_15"
"MHR.10699","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",16,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_16"
"MHR.10700","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",16,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_16"
"MHR.10701","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",17,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_17"
"MHR.10702","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",17,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_17"
"MHR.10703","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",18,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_18"
"MHR.10704","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","14",18,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_14_18"
"MHR.10705","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",1,"Microporella","discors",NA,"Microporella_discors","9.96_23_1"
"MHR.10706","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",1,"Microporella","discors",NA,"Microporella_discors","9.96_23_1"
"MHR.10707","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_3"
"MHR.10708","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_3"
"MHR.10709","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_3"
"MHR.10710","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",3,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_3"
"MHR.10711","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_6"
"MHR.10712","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",6,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_6"
"MHR.10713","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_8"
"MHR.10714","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_8"
"MHR.10715","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_8"
"MHR.10716","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_8"
"MHR.10717","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_8"
"MHR.10718","05/01/2022","Lower Kai-iwi","Pleistocene","9.96","23",8,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_23_8"
"MHR.10719","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","20",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_20_1"
"MHR.10720","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","20",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_20_1"
"MHR.10721","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_17_1"
"MHR.10722","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_17_1"
"MHR.10723","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_17_1"
"MHR.10724","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_17_1"
"MHR.10725","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_17_1"
"MHR.10726","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","17",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.96_17_1"
"MHR.10727","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","13",1,"Microporella","discors",NA,"Microporella_discors","9.96_13_1"
"MHR.10728","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","13",1,"Microporella","discors",NA,"Microporella_discors","9.96_13_1"
"MHR.10729","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","13",1,"Microporella","discors",NA,"Microporella_discors","9.96_13_1"
"MHR.10730","06/01/2022","Lower Kai-iwi","Pleistocene","9.96","13",1,"Microporella","discors",NA,"Microporella_discors","9.96_13_1"
"MHR.10731","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",1,"Microporella","discors",NA,"Microporella_discors","9.152_74_1"
"MHR.10732","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",1,"Microporella","discors",NA,"Microporella_discors","9.152_74_1"
"MHR.10733","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",1,"Microporella","discors",NA,"Microporella_discors","9.152_74_1"
"MHR.10734","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",1,"Microporella","discors",NA,"Microporella_discors","9.152_74_1"
"MHR.10735","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_74_4"
"MHR.10736","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_74_4"
"MHR.10737","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",10,"Microporella","discors",NA,"Microporella_discors","9.152_74_10"
"MHR.10738","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",10,"Microporella","discors",NA,"Microporella_discors","9.152_74_10"
"MHR.10739","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",11,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_74_11"
"MHR.10740","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","74",11,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_74_11"
"MHR.10741","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","70",1,"Microporella","discors",NA,"Microporella_discors","9.152_70_1"
"MHR.10742","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","70",1,"Microporella","discors",NA,"Microporella_discors","9.152_70_1"
"MHR.10743","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","90",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_90_1"
"MHR.10744","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","90",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_90_1"
"MHR.10745","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","90",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_90_1"
"MHR.10746","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","90",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_90_1"
"MHR.10747","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","90",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_90_1"
"MHR.10748","06/01/2022","Lower Kai-iwi","Pleistocene","9.152","90",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_90_1"
"MHR.10749","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","100",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_100_1"
"MHR.10750","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","100",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_100_1"
"MHR.10751","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","100",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_100_1"
"MHR.10752","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","100",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_100_1"
"MHR.10753","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","106",1,"Microporella","discors",NA,"Microporella_discors","9.152_106_1"
"MHR.10754","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","106",1,"Microporella","discors",NA,"Microporella_discors","9.152_106_1"
"MHR.10755","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","106",1,"Microporella","discors",NA,"Microporella_discors","9.152_106_1"
"MHR.10756","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","106",1,"Microporella","discors",NA,"Microporella_discors","9.152_106_1"
"MHR.10757","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","106",1,"Microporella","discors",NA,"Microporella_discors","9.152_106_1"
"MHR.10758","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","106",1,"Microporella","discors",NA,"Microporella_discors","9.152_106_1"
"MHR.10759","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","98",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_98_1"
"MHR.10760","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","98",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_98_1"
"MHR.10761","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","98",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_98_1"
"MHR.10762","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","98",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_98_1"
"MHR.10763","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","55",1,"Microporella","discors",NA,"Microporella_discors","9.152_55_1"
"MHR.10764","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","55",1,"Microporella","discors",NA,"Microporella_discors","9.152_55_1"
"MHR.10765","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","55",1,"Microporella","discors",NA,"Microporella_discors","9.152_55_1"
"MHR.10766","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","55",1,"Microporella","discors",NA,"Microporella_discors","9.152_55_1"
"MHR.10767","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","55",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_55_2"
"MHR.10768","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","55",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_55_2"
"MHR.10769","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_24_4"
"MHR.10770","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_24_4"
"MHR.10771","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_24_4"
"MHR.10772","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_24_4"
"MHR.10773","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_8_1"
"MHR.10774","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_8_1"
"MHR.10775","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_8_1"
"MHR.10776","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_8_1"
"MHR.10777","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_8_1"
"MHR.10778","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","8",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_8_1"
"MHR.10779","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","14",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_14_1"
"MHR.10780","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","14",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_14_1"
"MHR.10781","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","31",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_31_1"
"MHR.10782","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","31",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_31_1"
"MHR.10783","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","27",1,"Microporella","discors",NA,"Microporella_discors","9.152_27_1"
"MHR.10784","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","27",1,"Microporella","discors",NA,"Microporella_discors","9.152_27_1"
"MHR.10785","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","27",1,"Microporella","discors",NA,"Microporella_discors","9.152_27_1"
"MHR.10786","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","27",1,"Microporella","discors",NA,"Microporella_discors","9.152_27_1"
"MHR.10787","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","12",1,"Microporella","discors",NA,"Microporella_discors","9.152_12_1"
"MHR.10788","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","12",1,"Microporella","discors",NA,"Microporella_discors","9.152_12_1"
"MHR.10789","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","42",1,"Microporella","discors",NA,"Microporella_discors","9.152_42_1"
"MHR.10790","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","42",1,"Microporella","discors",NA,"Microporella_discors","9.152_42_1"
"MHR.10791","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","42",1,"Microporella","discors",NA,"Microporella_discors","9.152_42_1"
"MHR.10792","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","42",1,"Microporella","discors",NA,"Microporella_discors","9.152_42_1"
"MHR.10793","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","30",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_30_1"
"MHR.10794","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","30",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_30_1"
"MHR.10795","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","24",1,"Microporella","discors",NA,"Microporella_discors","9.152_24_1"
"MHR.10796","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","24",1,"Microporella","discors",NA,"Microporella_discors","9.152_24_1"
"MHR.10798","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_4_1"
"MHR.10799","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","66",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_66_1"
"MHR.10800","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","66",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_66_1"
"MHR.10801","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","66",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_66_1"
"MHR.10802","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","66",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_66_1"
"MHR.10803","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","66",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_66_1"
"MHR.10804","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","66",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_66_1"
"MHR.10805","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","21",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_21_1"
"MHR.10806","10/01/2022","Lower Kai-iwi","Pleistocene","9.152","21",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.152_21_1"
"MHR.10807","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","28",1,"Microporella","discors",NA,"Microporella_discors","9.99_28_1"
"MHR.10808","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","28",1,"Microporella","discors",NA,"Microporella_discors","9.99_28_1"
"MHR.10809","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","28",1,"Microporella","discors",NA,"Microporella_discors","9.99_28_1"
"MHR.10810","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","28",1,"Microporella","discors",NA,"Microporella_discors","9.99_28_1"
"MHR.10811","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","7",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_7_1"
"MHR.10812","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","7",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_7_1"
"MHR.10813","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_1_1"
"MHR.10814","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","1",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_1_1"
"MHR.10815","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_1"
"MHR.10816","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_1"
"MHR.10817","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_1"
"MHR.10818","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_1"
"MHR.10819","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_4"
"MHR.10820","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_4"
"MHR.10821","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_4"
"MHR.10822","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","24",4,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_24_4"
"MHR.10823","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","34",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_34_1"
"MHR.10824","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","34",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_34_1"
"MHR.10825","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","15",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_15_1"
"MHR.10826","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","15",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_15_1"
"MHR.10827","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","15",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_15_2"
"MHR.10828","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","15",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_15_2"
"MHR.10829","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","15",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_15_2"
"MHR.10830","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","15",2,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_15_2"
"MHR.10831","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","6",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_6_1"
"MHR.10832","11/01/2022","Lower Kai-iwi","Pleistocene","9.99","6",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.99_6_1"
"MHR.10833","31/01/2022","NKLS","Pleistocene","9.63","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_1_1"
"MHR.10834","31/01/2022","NKLS","Pleistocene","9.63","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_1_1"
"MHR.10835","31/01/2022","NKLS","Pleistocene","9.63","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_1_1"
"MHR.10836","31/01/2022","NKLS","Pleistocene","9.63","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_1_1"
"MHR.10837","31/01/2022","NKLS","Pleistocene","9.63","2",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_2_1"
"MHR.10838","31/01/2022","NKLS","Pleistocene","9.63","2",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_2_1"
"MHR.10839","31/01/2022","NKLS","Pleistocene","9.63","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_4_1"
"MHR.10840","31/01/2022","NKLS","Pleistocene","9.63","4",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_4_1"
"MHR.10841","31/01/2022","NKLS","Pleistocene","9.63","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_5_1"
"MHR.10842","31/01/2022","NKLS","Pleistocene","9.63","5",1,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_5_1"
"MHR.10843","31/01/2022","NKLS","Pleistocene","9.63","5",5,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_5_5"
"MHR.10844","31/01/2022","NKLS","Pleistocene","9.63","5",5,"Microporella","agonistes",NA,"Microporella_agonistes","9.63_5_5"
"MHR.10845","31/01/2022","NKLS","Pleistocene","9.63","7",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_7_1"
"MHR.10846","31/01/2022","NKLS","Pleistocene","9.63","7",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_7_1"
"MHR.10847","31/01/2022","NKLS","Pleistocene","9.63","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_8_1"
"MHR.10848","31/01/2022","NKLS","Pleistocene","9.63","8",1,"Microporella","rusti",NA,"Microporella_rusti","9.63_8_1"
"MHR.10849","31/01/2022","NKLS","Pleistocene","9.59","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_1_1"
"MHR.10850","31/01/2022","NKLS","Pleistocene","9.59","1",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_1_1"
"MHR.10851","31/01/2022","NKLS","Pleistocene","9.59","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_3_1"
"MHR.10852","31/01/2022","NKLS","Pleistocene","9.59","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_3_1"
"MHR.10853","31/01/2022","NKLS","Pleistocene","9.59","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_3_1"
"MHR.10854","31/01/2022","NKLS","Pleistocene","9.59","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_3_1"
"MHR.10855","31/01/2022","NKLS","Pleistocene","9.59","3",1,"Microporella","rusti",NA,"Microporella_rusti","9.59_3_1"
